Program ID,Affiliate program name,Affiliate Link,GEO,Currency
19365,"PollPronto (AU)","//jdt8.net/c/?si=19365&li=1829111&wi=#MEDIA_ID#&ws=#SUB_ID#","AU","EUR"
19366,"PollPronto (AT)","//jdt8.net/c/?si=19366&li=1829112&wi=#MEDIA_ID#&ws=#SUB_ID#","AT","EUR"
19367,"PollPronto (BE)","//jdt8.net/c/?si=19367&li=1829113&wi=#MEDIA_ID#&ws=#SUB_ID#","BE","EUR"
19368,"PollPronto (BR)","//jdt8.net/c/?si=19368&li=1829114&wi=#MEDIA_ID#&ws=#SUB_ID#","BR","EUR"
19369,"PollPronto (CA)","//jdt8.net/c/?si=19369&li=1829115&wi=#MEDIA_ID#&ws=#SUB_ID#","CA","EUR"
19370,"PollPronto (CL)","//jdt8.net/c/?si=19370&li=1829116&wi=#MEDIA_ID#&ws=#SUB_ID#","CL","EUR"
19371,"PollPronto (CO)","//jdt8.net/c/?si=19371&li=1829117&wi=#MEDIA_ID#&ws=#SUB_ID#","CO","EUR"
19372,"PollPronto (DK)","//jdt8.net/c/?si=19372&li=1829118&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","EUR"
19373,"PollPronto (FI)","//jdt8.net/c/?si=19373&li=1829119&wi=#MEDIA_ID#&ws=#SUB_ID#","FI","EUR"
19374,"PollPronto (FR)","//jdt8.net/c/?si=19374&li=1829120&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
19375,"PollPronto (DE)","//jdt8.net/c/?si=19375&li=1829122&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19376,"PollPronto (HU)","//jdt8.net/c/?si=19376&li=1829123&wi=#MEDIA_ID#&ws=#SUB_ID#","HU","EUR"
19377,"PollPronto (IE)","//jdt8.net/c/?si=19377&li=1829124&wi=#MEDIA_ID#&ws=#SUB_ID#","IE","EUR"
19378,"PollPronto (IT)","//jdt8.net/c/?si=19378&li=1829125&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
19379,"PollPronto (MX)","//jdt8.net/c/?si=19379&li=1829126&wi=#MEDIA_ID#&ws=#SUB_ID#","MX","EUR"
19380,"PollPronto (NL)","//jdt8.net/c/?si=19380&li=1829138&wi=#MEDIA_ID#&ws=#SUB_ID#","NL","EUR"
19381,"PollPronto (NZ)","//jdt8.net/c/?si=19381&li=1829139&wi=#MEDIA_ID#&ws=#SUB_ID#","NZ","EUR"
19382,"PollPronto (NO)","//jdt8.net/c/?si=19382&li=1829140&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19383,"PollPronto (PL)","//jdt8.net/c/?si=19383&li=1829145&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","EUR"
19384,"PollPronto (RO)","//jdt8.net/c/?si=19384&li=1829146&wi=#MEDIA_ID#&ws=#SUB_ID#","RO","EUR"
19385,"PollPronto (SG)","//jdt8.net/c/?si=19385&li=1829151&wi=#MEDIA_ID#&ws=#SUB_ID#","SG","EUR"
19387,"PollPronto (ZA)","//jdt8.net/c/?si=19387&li=1829157&wi=#MEDIA_ID#&ws=#SUB_ID#","ZA","EUR"
19389,"PollPronto (ES)","//jdt8.net/c/?si=19389&li=1829159&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
19390,"PollPronto (SE)","//jdt8.net/c/?si=19390&li=1829160&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","EUR"
19391,"PollPronto (UK)","//jdt8.net/c/?si=19391&li=1829161&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19408,"BuyBestGear (INT)","//glp8.net/c/?si=19408&li=1829546&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19412,"AthleticGreens (INT)","//glp8.net/c/?si=19412&li=1829785&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19437,"Surveoo (MD) - SOI","//jf79.net/c/?si=19437&li=1831710&wi=#MEDIA_ID#&ws=#SUB_ID#","MD","EUR"
19449,"Surveoo (Slovenia) SOI","//jf79.net/c/?si=19449&li=1832415&wi=#MEDIA_ID#&ws=#SUB_ID#","Slovenia","EUR"
19488,"YouGov (TW) 18-24yo","//rkn3.net/c/?si=19488&li=1833427&wi=#MEDIA_ID#&ws=#SUB_ID#","TW","EUR"
19529,"Hinomi (EU)","//glp8.net/c/?si=19529&li=1836697&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19539,"Voghion (EU)","//glp8.net/c/?si=19539&li=1837173&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19568,"Gabiona (EU)","//glp8.net/c/?si=19568&li=1838981&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19592,"Maje (FR)","//glp8.net/c/?si=19592&li=1839487&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
19593,"Maje (DE)","//glp8.net/c/?si=19593&li=1839488&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19594,"Maje (UK)","//glp8.net/c/?si=19594&li=1839489&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19601,"Like ANNA (DK)","//jdt8.net/c/?si=19601&li=1839711&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","DKK"
19603,"HeyCash (US)","//jdt8.net/c/?si=19603&li=1839758&wi=#MEDIA_ID#&ws=#SUB_ID#","US","EUR"
19604,"HeyCash (UK)","//jdt8.net/c/?si=19604&li=1839759&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19605,"HeyCash (DE)","//jdt8.net/c/?si=19605&li=1839760&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19606,"HeyCash (AU)","//jdt8.net/c/?si=19606&li=1839764&wi=#MEDIA_ID#&ws=#SUB_ID#","AU","EUR"
19607,"HeyCash (NL)","//jdt8.net/c/?si=19607&li=1839765&wi=#MEDIA_ID#&ws=#SUB_ID#","NL","EUR"
19609,"HeyCash (BE_nl)","//jdt8.net/c/?si=19609&li=1839767&wi=#MEDIA_ID#&ws=#SUB_ID#","BE_nl","EUR"
19614,"HeyCash (FR)","//jdt8.net/c/?si=19614&li=1839772&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
19615,"HeyCash (ES)","//jdt8.net/c/?si=19615&li=1839773&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
19616,"HeyCash (IT)","//jdt8.net/c/?si=19616&li=1839774&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
19617,"HeyCash (MX)","//jdt8.net/c/?si=19617&li=1839775&wi=#MEDIA_ID#&ws=#SUB_ID#","MX","EUR"
19624,"HeyCash (UAE_ar)","//jdt8.net/c/?si=19624&li=1839782&wi=#MEDIA_ID#&ws=#SUB_ID#","UAE_ar","EUR"
19625,"HeyCash (SG_eng)","//jdt8.net/c/?si=19625&li=1839783&wi=#MEDIA_ID#&ws=#SUB_ID#","SG_eng","EUR"
19627,"HeyCash (South Korea)","//jdt8.net/c/?si=19627&li=1839785&wi=#MEDIA_ID#&ws=#SUB_ID#","South Korea","EUR"
19629,"HeyCash (TR)","//jdt8.net/c/?si=19629&li=1839787&wi=#MEDIA_ID#&ws=#SUB_ID#","TR","EUR"
19630,"HeyCash (RO)","//jdt8.net/c/?si=19630&li=1839788&wi=#MEDIA_ID#&ws=#SUB_ID#","RO","EUR"
19635,"HeyCash (MY_eng)","//jdt8.net/c/?si=19635&li=1839801&wi=#MEDIA_ID#&ws=#SUB_ID#","MY_eng","EUR"
19636,"HeyCash (MY_ms)","//jdt8.net/c/?si=19636&li=1839802&wi=#MEDIA_ID#&ws=#SUB_ID#","MY_ms","EUR"
19637,"HeyCash (DK)","//jdt8.net/c/?si=19637&li=1839803&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","EUR"
19638,"HeyCash (FI)","//jdt8.net/c/?si=19638&li=1839804&wi=#MEDIA_ID#&ws=#SUB_ID#","FI","EUR"
19640,"HeyCash (SE)","//jdt8.net/c/?si=19640&li=1839806&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","EUR"
19641,"HeyCash (Chile)","//jdt8.net/c/?si=19641&li=1839807&wi=#MEDIA_ID#&ws=#SUB_ID#","Chile","EUR"
19644,"HeyCash (PL)","//jdt8.net/c/?si=19644&li=1839810&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","EUR"
19645,"HeyCash (CZ)","//jdt8.net/c/?si=19645&li=1839811&wi=#MEDIA_ID#&ws=#SUB_ID#","CZ","EUR"
19648,"HeyCash (VN)","//jdt8.net/c/?si=19648&li=1839814&wi=#MEDIA_ID#&ws=#SUB_ID#","VN","EUR"
19661,"Consumer Pulse (UK) 16-19yo Males","//glp8.net/c/?si=19661&li=1840557&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","GBP"
19662,"Phonecases 3D (EU)","//glp8.net/c/?si=19662&li=1840561&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19673,"YouGov US (Asian) 16+yo","//rkn3.net/c/?si=19673&li=1840888&wi=#MEDIA_ID#&ws=#SUB_ID#","Asian","EUR"
19682,"YouGov (DE) 18-24yo Females","//rkn3.net/c/?si=19682&li=1841282&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19690,"Surveoo (Andorra) - SOI","//jf79.net/c/?si=19690&li=1841374&wi=#MEDIA_ID#&ws=#SUB_ID#","Andorra","EUR"
19691,"Surveoo (Cuba) - SOI","//jf79.net/c/?si=19691&li=1841375&wi=#MEDIA_ID#&ws=#SUB_ID#","Cuba","EUR"
19692,"Surveoo (Saint Lucia) - SOI","//jf79.net/c/?si=19692&li=1841376&wi=#MEDIA_ID#&ws=#SUB_ID#","Saint Lucia","EUR"
19693,"Surveoo (Antigua and Barbuda) - SOI","//jf79.net/c/?si=19693&li=1841377&wi=#MEDIA_ID#&ws=#SUB_ID#","Antigua and Barbuda","EUR"
19694,"Surveoo (American Samoa) - SOI","//jf79.net/c/?si=19694&li=1841378&wi=#MEDIA_ID#&ws=#SUB_ID#","American Samoa","EUR"
19695,"Surveoo (Martinique) - SOI","//jf79.net/c/?si=19695&li=1841379&wi=#MEDIA_ID#&ws=#SUB_ID#","Martinique","EUR"
19696,"Surveoo (Turks and Caicos Islands) - SOI","//jf79.net/c/?si=19696&li=1841380&wi=#MEDIA_ID#&ws=#SUB_ID#","Turks and Caicos Islands","EUR"
19697,"Surveoo (Vanuatu) - SOI","//jf79.net/c/?si=19697&li=1841381&wi=#MEDIA_ID#&ws=#SUB_ID#","Vanuatu","EUR"
19698,"Surveoo (Cayman Islands) - SOI","//jf79.net/c/?si=19698&li=1841382&wi=#MEDIA_ID#&ws=#SUB_ID#","Cayman Islands","EUR"
19699,"Surveoo (Curaçao) - SOI","//jf79.net/c/?si=19699&li=1841383&wi=#MEDIA_ID#&ws=#SUB_ID#","Curaçao","EUR"
19700,"Surveoo (French Guiana) - SOI","//jf79.net/c/?si=19700&li=1841384&wi=#MEDIA_ID#&ws=#SUB_ID#","French Guiana","EUR"
19701,"Surveoo (Afghanistan) - SOI","//jf79.net/c/?si=19701&li=1841385&wi=#MEDIA_ID#&ws=#SUB_ID#","Afghanistan","EUR"
19703,"Surveoo (Albania) - SOI","//jf79.net/c/?si=19703&li=1841387&wi=#MEDIA_ID#&ws=#SUB_ID#","Albania","EUR"
19705,"Surveoo (Aruba) - SOI","//jf79.net/c/?si=19705&li=1841389&wi=#MEDIA_ID#&ws=#SUB_ID#","Aruba","EUR"
19706,"Surveoo (Azerbaijan) - SOI","//jf79.net/c/?si=19706&li=1841390&wi=#MEDIA_ID#&ws=#SUB_ID#","Azerbaijan","EUR"
19707,"Surveoo (Barbados) - SOI","//jf79.net/c/?si=19707&li=1841391&wi=#MEDIA_ID#&ws=#SUB_ID#","Barbados","EUR"
19708,"Surveoo (Bangladesh) - SOI","//jf79.net/c/?si=19708&li=1841392&wi=#MEDIA_ID#&ws=#SUB_ID#","Bangladesh","EUR"
19709,"Surveoo (Burkina Faso) - SOI","//jf79.net/c/?si=19709&li=1841394&wi=#MEDIA_ID#&ws=#SUB_ID#","Burkina Faso","EUR"
19710,"Surveoo (Burundi) - SOI","//jf79.net/c/?si=19710&li=1841395&wi=#MEDIA_ID#&ws=#SUB_ID#","Burundi","EUR"
19711,"Surveoo (Benin) - SOI","//jf79.net/c/?si=19711&li=1841397&wi=#MEDIA_ID#&ws=#SUB_ID#","Benin","EUR"
19712,"Surveoo (Brunei) - SOI","//jf79.net/c/?si=19712&li=1841399&wi=#MEDIA_ID#&ws=#SUB_ID#","Brunei","EUR"
19713,"Surveoo (Bhutan) - SOI","//jf79.net/c/?si=19713&li=1841401&wi=#MEDIA_ID#&ws=#SUB_ID#","Bhutan","EUR"
19714,"Surveoo (Belize) - SOI","//jf79.net/c/?si=19714&li=1841402&wi=#MEDIA_ID#&ws=#SUB_ID#","Belize","EUR"
19715,"Surveoo (Central African Republic) - SOI","//jf79.net/c/?si=19715&li=1841403&wi=#MEDIA_ID#&ws=#SUB_ID#","Central African Republic","EUR"
19717,"Surveoo (Cape Verde) - SOI","//jf79.net/c/?si=19717&li=1841405&wi=#MEDIA_ID#&ws=#SUB_ID#","Cape Verde","EUR"
19719,"Surveoo (Djibouti) - SOI","//jf79.net/c/?si=19719&li=1841407&wi=#MEDIA_ID#&ws=#SUB_ID#","Djibouti","EUR"
19720,"Surveoo (Ethiopia) - SOI","//jf79.net/c/?si=19720&li=1841408&wi=#MEDIA_ID#&ws=#SUB_ID#","Ethiopia","EUR"
19721,"Surveoo (Gabon) - SOI","//jf79.net/c/?si=19721&li=1841409&wi=#MEDIA_ID#&ws=#SUB_ID#","Gabon","EUR"
19722,"Surveoo (Georgia) - SOI","//jf79.net/c/?si=19722&li=1841410&wi=#MEDIA_ID#&ws=#SUB_ID#","Georgia","EUR"
19724,"Surveoo (Equatorial Guinea) - SOI","//jf79.net/c/?si=19724&li=1841412&wi=#MEDIA_ID#&ws=#SUB_ID#","Equatorial Guinea","EUR"
19725,"Surveoo (Guinea-Bissau) - SOI","//jf79.net/c/?si=19725&li=1841413&wi=#MEDIA_ID#&ws=#SUB_ID#","Guinea-Bissau","EUR"
19726,"Surveoo (Guyana) - SOI","//jf79.net/c/?si=19726&li=1841414&wi=#MEDIA_ID#&ws=#SUB_ID#","Guyana","EUR"
19727,"Surveoo (Haiti) - SOI","//jf79.net/c/?si=19727&li=1841415&wi=#MEDIA_ID#&ws=#SUB_ID#","Haiti","EUR"
19728,"Surveoo (Iraq) - SOI","//jf79.net/c/?si=19728&li=1841416&wi=#MEDIA_ID#&ws=#SUB_ID#","Iraq","EUR"
19729,"Surveoo (Iran) - SOI","//jf79.net/c/?si=19729&li=1841417&wi=#MEDIA_ID#&ws=#SUB_ID#","Iran","EUR"
19730,"Surveoo (Jamaica) - SOI","//jf79.net/c/?si=19730&li=1841418&wi=#MEDIA_ID#&ws=#SUB_ID#","Jamaica","EUR"
19733,"Surveoo (Madagascar) - SOI","//jf79.net/c/?si=19733&li=1841421&wi=#MEDIA_ID#&ws=#SUB_ID#","Madagascar","EUR"
19734,"Surveoo (Mali) - SOI","//jf79.net/c/?si=19734&li=1841422&wi=#MEDIA_ID#&ws=#SUB_ID#","Mali","EUR"
19735,"Surveoo (Myanmar (Burma)) - SOI","//jf79.net/c/?si=19735&li=1841423&wi=#MEDIA_ID#&ws=#SUB_ID#","Myanmar (Burma","EUR"
19736,"Surveoo (Mongolia) - SOI","//jf79.net/c/?si=19736&li=1841424&wi=#MEDIA_ID#&ws=#SUB_ID#","Mongolia","EUR"
19737,"Surveoo (Macao SAR China) - SOI","//jf79.net/c/?si=19737&li=1841425&wi=#MEDIA_ID#&ws=#SUB_ID#","Macao SAR China","EUR"
19739,"Surveoo (Mauritania) - SOI","//jf79.net/c/?si=19739&li=1841427&wi=#MEDIA_ID#&ws=#SUB_ID#","Mauritania","EUR"
19740,"Surveoo (Maldives) - SOI","//jf79.net/c/?si=19740&li=1841428&wi=#MEDIA_ID#&ws=#SUB_ID#","Maldives","EUR"
19741,"Surveoo (Niger) - SOI","//jf79.net/c/?si=19741&li=1841429&wi=#MEDIA_ID#&ws=#SUB_ID#","Niger","EUR"
19742,"Surveoo (Nepal) - SOI","//jf79.net/c/?si=19742&li=1841430&wi=#MEDIA_ID#&ws=#SUB_ID#","Nepal","EUR"
19743,"Surveoo (French Polynesia) - SOI","//jf79.net/c/?si=19743&li=1841431&wi=#MEDIA_ID#&ws=#SUB_ID#","French Polynesia","EUR"
19744,"Surveoo (Seychelles) - SOI","//jf79.net/c/?si=19744&li=1841432&wi=#MEDIA_ID#&ws=#SUB_ID#","Seychelles","EUR"
19745,"Surveoo (Sudan) - SOI","//jf79.net/c/?si=19745&li=1841433&wi=#MEDIA_ID#&ws=#SUB_ID#","Sudan","EUR"
19746,"Surveoo (Senegal) - SOI","//jf79.net/c/?si=19746&li=1841434&wi=#MEDIA_ID#&ws=#SUB_ID#","Senegal","EUR"
19747,"Surveoo (Somalia) - SOI","//jf79.net/c/?si=19747&li=1841435&wi=#MEDIA_ID#&ws=#SUB_ID#","Somalia","EUR"
19748,"Surveoo (São Tomé & Príncipe) - SOI","//jf79.net/c/?si=19748&li=1841436&wi=#MEDIA_ID#&ws=#SUB_ID#","São Tomé & Príncipe","EUR"
19749,"Surveoo (Syria) - SOI","//jf79.net/c/?si=19749&li=1841437&wi=#MEDIA_ID#&ws=#SUB_ID#","Syria","EUR"
19751,"Surveoo (Chad) - SOI","//jf79.net/c/?si=19751&li=1841439&wi=#MEDIA_ID#&ws=#SUB_ID#","Chad","EUR"
19752,"Surveoo (Togo) - SOI","//jf79.net/c/?si=19752&li=1841440&wi=#MEDIA_ID#&ws=#SUB_ID#","Togo","EUR"
19753,"Surveoo (Tajikistan) - SOI","//jf79.net/c/?si=19753&li=1841441&wi=#MEDIA_ID#&ws=#SUB_ID#","Tajikistan","EUR"
19754,"Surveoo (Timor-Leste) - SOI","//jf79.net/c/?si=19754&li=1841442&wi=#MEDIA_ID#&ws=#SUB_ID#","Timor-Leste","EUR"
19755,"Surveoo (Tunisia) - SOI","//jf79.net/c/?si=19755&li=1841443&wi=#MEDIA_ID#&ws=#SUB_ID#","Tunisia","EUR"
19756,"Surveoo (Trinidad & Tobago) - SOI","//jf79.net/c/?si=19756&li=1841444&wi=#MEDIA_ID#&ws=#SUB_ID#","Trinidad & Tobago","EUR"
19757,"Surveoo (Uzbekistan) - SOI","//jf79.net/c/?si=19757&li=1841445&wi=#MEDIA_ID#&ws=#SUB_ID#","Uzbekistan","EUR"
19759,"Surveoo (Kosovo) - SOI","//jf79.net/c/?si=19759&li=1841447&wi=#MEDIA_ID#&ws=#SUB_ID#","Kosovo","EUR"
19769,"8Wines (IT)","//glp8.net/c/?si=19769&li=1841590&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
19790,"SurveyLama (BO) - SOI","//jdt8.net/c/?si=19790&li=1842478&wi=#MEDIA_ID#&ws=#SUB_ID#","BO","EUR"
19791,"SurveyLama (CR) - SOI","//jdt8.net/c/?si=19791&li=1842479&wi=#MEDIA_ID#&ws=#SUB_ID#","CR","EUR"
19792,"SurveyLama (SV) - SOI","//jdt8.net/c/?si=19792&li=1842480&wi=#MEDIA_ID#&ws=#SUB_ID#","SV","EUR"
19793,"SurveyLama (EC) - SOI","//jdt8.net/c/?si=19793&li=1842481&wi=#MEDIA_ID#&ws=#SUB_ID#","EC","EUR"
19794,"SurveyLama (HN) - SOI","//jdt8.net/c/?si=19794&li=1842482&wi=#MEDIA_ID#&ws=#SUB_ID#","HN","EUR"
19795,"SurveyLama (CY) - SOI","//jdt8.net/c/?si=19795&li=1842483&wi=#MEDIA_ID#&ws=#SUB_ID#","CY","EUR"
19796,"SurveyLama (HR) - SOI","//jdt8.net/c/?si=19796&li=1842484&wi=#MEDIA_ID#&ws=#SUB_ID#","HR","EUR"
19797,"SurveyLama (HU) - SOI","//jdt8.net/c/?si=19797&li=1842485&wi=#MEDIA_ID#&ws=#SUB_ID#","HU","EUR"
19798,"SurveyLama (EE) - SOI","//jdt8.net/c/?si=19798&li=1842490&wi=#MEDIA_ID#&ws=#SUB_ID#","EE","EUR"
19799,"SurveyLama (DK) - SOI","//jdt8.net/c/?si=19799&li=1842491&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","EUR"
19809,"G-Portal (INT)","//explore.g-portal.com/c/?si=19809&li=1842687&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19810,"Giglio (INT)","//glp8.net/c/?si=19810&li=1842690&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19814,"Yuccs (EU)","//glp8.net/c/?si=19814&li=1842758&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19847,"Wish.com (EU)","//glp8.net/c/?si=19847&li=1845464&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
19865,"iMobie (INT)","//glp8.net/c/?si=19865&li=1846411&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19875,"JM Band (DK)","//glp8.net/c/?si=19875&li=1846864&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","DKK"
19877,"JM Band (SE)","//glp8.net/c/?si=19877&li=1847239&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","DKK"
19878,"JM Band (NO)","//glp8.net/c/?si=19878&li=1847240&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","DKK"
19883,"JM Band (EU)","//glp8.net/c/?si=19883&li=1847429&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","DKK"
19884,"Made in Design (FR)","//glp8.net/c/?si=19884&li=1847438&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
19885,"Made in Design (DE)","//glp8.net/c/?si=19885&li=1847486&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19886,"Made in Design (IT)","//glp8.net/c/?si=19886&li=1847487&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
19887,"Made in Design (UK)","//glp8.net/c/?si=19887&li=1847488&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19899,"Intellectia (INT)","//glp8.net/c/?si=19899&li=1847752&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19901,"SurveyLama (GT) - SOI","//jdt8.net/c/?si=19901&li=1847954&wi=#MEDIA_ID#&ws=#SUB_ID#","GT","EUR"
19902,"SurveyLama (HK) - SOI","//jdt8.net/c/?si=19902&li=1847955&wi=#MEDIA_ID#&ws=#SUB_ID#","HK","EUR"
19903,"SurveyLama (HT) - SOI","//jdt8.net/c/?si=19903&li=1847956&wi=#MEDIA_ID#&ws=#SUB_ID#","HT","EUR"
19904,"SurveyLama (IL) - SOI","//jdt8.net/c/?si=19904&li=1847957&wi=#MEDIA_ID#&ws=#SUB_ID#","IL","EUR"
19905,"SurveyLama (IN) - SOI","//jdt8.net/c/?si=19905&li=1847958&wi=#MEDIA_ID#&ws=#SUB_ID#","IN","EUR"
19906,"SurveyLama (IS) - SOI","//jdt8.net/c/?si=19906&li=1847959&wi=#MEDIA_ID#&ws=#SUB_ID#","IS","EUR"
19907,"SurveyLama (JM) - SOI","//jdt8.net/c/?si=19907&li=1847960&wi=#MEDIA_ID#&ws=#SUB_ID#","JM","EUR"
19908,"SurveyLama (LU) - SOI","//jdt8.net/c/?si=19908&li=1847962&wi=#MEDIA_ID#&ws=#SUB_ID#","LU","EUR"
19909,"SurveyLama (LV) - SOI","//jdt8.net/c/?si=19909&li=1847974&wi=#MEDIA_ID#&ws=#SUB_ID#","LV","EUR"
19910,"SurveyLama (NO) - SOI","//jdt8.net/c/?si=19910&li=1847982&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19911,"SurveyLama (PK) - SOI","//jdt8.net/c/?si=19911&li=1847983&wi=#MEDIA_ID#&ws=#SUB_ID#","PK","EUR"
19912,"SurveyLama (PY) - SOI","//jdt8.net/c/?si=19912&li=1847984&wi=#MEDIA_ID#&ws=#SUB_ID#","PY","EUR"
19914,"SurveyLama (QA) - SOI","//jdt8.net/c/?si=19914&li=1847986&wi=#MEDIA_ID#&ws=#SUB_ID#","QA","EUR"
19916,"SurveyLama (UA) - SOI","//jdt8.net/c/?si=19916&li=1847988&wi=#MEDIA_ID#&ws=#SUB_ID#","UA","EUR"
19927,"8Wines (PL)","//glp8.net/c/?si=19927&li=1848616&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","EUR"
19930,"OnePlus (EU/US/CA)","//glp8.net/c/?si=19930&li=1848660&wi=#MEDIA_ID#&ws=#SUB_ID#","EU/US/CA","EUR"
19932,"JM Band (UK)","//glp8.net/c/?si=19932&li=1848992&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","DKK"
19933,"JM Band (CH)","//glp8.net/c/?si=19933&li=1848993&wi=#MEDIA_ID#&ws=#SUB_ID#","CH","DKK"
19945,"Saily (INT)","//glp8.net/c/?si=19945&li=1850464&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19950,"Maje (ES)","//glp8.net/c/?si=19950&li=1851162&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
19968,"SumUp (EU)","//glp8.net/c/?si=19968&li=1852911&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19969,"Yuplay","//glp8.net/c/?si=19969&li=1852939&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
19970,"Nannybag (INT)","//glp8.net/c/?si=19970&li=1852941&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19979,"SurveyLama (CN) - SOI","//jdt8.net/c/?si=19979&li=1853602&wi=#MEDIA_ID#&ws=#SUB_ID#","CN","EUR"
19980,"SurveyLama (KR) - SOI","//jdt8.net/c/?si=19980&li=1853603&wi=#MEDIA_ID#&ws=#SUB_ID#","KR","EUR"
19981,"SurveyLama (MY) - SOI","//jdt8.net/c/?si=19981&li=1853604&wi=#MEDIA_ID#&ws=#SUB_ID#","MY","EUR"
19982,"SurveyLama (MZ) - SOI","//jdt8.net/c/?si=19982&li=1853606&wi=#MEDIA_ID#&ws=#SUB_ID#","MZ","EUR"
19983,"SurveyLama (PA) - SOI","//jdt8.net/c/?si=19983&li=1853607&wi=#MEDIA_ID#&ws=#SUB_ID#","PA","EUR"
19984,"SurveyLama (DO) - SOI","//jdt8.net/c/?si=19984&li=1853608&wi=#MEDIA_ID#&ws=#SUB_ID#","DO","EUR"
19985,"SurveyLama (SK) - SOI","//jdt8.net/c/?si=19985&li=1853609&wi=#MEDIA_ID#&ws=#SUB_ID#","SK","EUR"
19986,"SurveyLama (TH) - SOI","//jdt8.net/c/?si=19986&li=1853610&wi=#MEDIA_ID#&ws=#SUB_ID#","TH","EUR"
19987,"SurveyLama (TR) - SOI","//jdt8.net/c/?si=19987&li=1853615&wi=#MEDIA_ID#&ws=#SUB_ID#","TR","EUR"
19988,"SurveyLama (UY) - SOI","//jdt8.net/c/?si=19988&li=1853616&wi=#MEDIA_ID#&ws=#SUB_ID#","UY","EUR"
20008,"LaLiga ES (La Voz del Fan) Community ","//ds1.nl/c/?si=20008&li=1854498&wi=#MEDIA_ID#&ws=#SUB_ID#","La Voz del Fan","EUR"
20032,"Rosetta Stone (INT)","//glp8.net/c/?si=20032&li=1855733&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
20060,"TopSurveys (US)","//jdt8.net/c/?si=20060&li=1857167&wi=#MEDIA_ID#&ws=#SUB_ID#","US","EUR"
20061,"KingOpinion (FR) - SOI","//jf79.net/c/?si=20061&li=1857284&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
